"step","type","amount","name_orig","oldbalance_org","newbalance_orig","name_dest","oldbalance_dest","newbalance_dest","is_fraud","Class","type_numeric"
331,"TRANSFER",730847.09,"C1249158856",29225,0,"C1897751860",173151,903998.09,"0","0",1
15,"CASH_OUT",364329.08,"C226408395",52631,0,"C203057335",1781395.7,2145724.78,"0","0",2
323,"CASH_OUT",164727.8,"C228137373",121476,0,"C2060643262",0,164727.8,"0","0",2
16,"CASH_OUT",97515.67,"C987888509",0,0,"C1330755997",6377613.58,7551070.53,"0","0",2
37,"CASH_OUT",114211.4,"C1949957227",102475,0,"C1056780168",2141355.28,2255566.68,"0","0",2
187,"CASH_OUT",223401.15,"C360007569",0,0,"C756032253",1407737.61,1792459.44,"0","0",2
397,"CASH_OUT",262613.32,"C89133686",0,0,"C810244927",15234252.94,15496866.27,"0","0",2
348,"CASH_OUT",297689.01,"C859604074",4424.9,0,"C1896352660",574410.55,872099.56,"0","0",2
11,"CASH_OUT",392218.81,"C2016964552",187243.63,0,"C1368612562",1026857.13,935065.55,"0","0",2
226,"CASH_OUT",146313.32,"C97139210",0,0,"C118136684",9757582.01,9903895.33,"0","0",2
13,"CASH_OUT",153896.55,"C997376819",1413.31,0,"C643077053",428015.5,581912.04,"0","0",2
137,"TRANSFER",167563.04,"C161103100",0,0,"C308763883",1296375.74,1463938.78,"0","0",1
332,"CASH_OUT",105854.84,"C1628962327",696,0,"C675491099",80586.48,186441.31,"0","0",2
329,"CASH_OUT",170795.38,"C1812647719",116701,0,"C344768614",2733540.3,2904335.69,"0","0",2
163,"CASH_OUT",201272.61,"C1518688178",0,0,"C973637312",346151.25,547423.86,"0","0",2
307,"CASH_OUT",102751.69,"C1248113560",11510,0,"C1694166379",109705.2,212456.89,"0","0",2
161,"CASH_OUT",441917.9,"C954244426",53274,0,"C1997896586",1009651.63,1667401.49,"0","0",2
36,"CASH_OUT",107727.08,"C1163421192",0,0,"C1729701094",289006.17,396733.24,"0","0",2
206,"TRANSFER",165970.01,"C522478568",34223,0,"C1779876667",0,165970.01,"0","0",1
11,"CASH_OUT",146721.01,"C691135918",0,0,"C1858098329",685039.61,1302545.75,"0","0",2
158,"CASH_OUT",257355.26,"C1138926827",0,0,"C372624133",11461597.22,11718952.48,"0","0",2
163,"CASH_OUT",378174.26,"C2110476137",0,0,"C1647550855",675372.48,1053546.75,"0","0",2
177,"CASH_OUT",261981.87,"C926363478",103123,0,"C1071029488",0,261981.87,"0","0",2
38,"CASH_OUT",173308.8,"C900026804",100332,0,"C1454829620",1590,174898.8,"0","0",2
325,"TRANSFER",493720.12,"C1603418936",0,0,"C177896239",1721357.74,2215077.87,"0","0",1
94,"CASH_OUT",173553.02,"C978908701",0,0,"C552171832",300717.12,474270.14,"0","0",2
260,"CASH_OUT",132645.99,"C327713531",51001.21,0,"C410101450",1942905.11,2075551.1,"0","0",2
182,"CASH_OUT",217083.58,"C709775837",7580,0,"C1056171845",5376.36,222459.94,"0","0",2
354,"CASH_OUT",199537.01,"C955467020",5026,0,"C74936706",689342.35,888879.36,"0","0",2
207,"CASH_OUT",339650,"C1351278517",39906,0,"C741922672",0,339650,"0","0",2
251,"CASH_OUT",105071.54,"C1953595991",0,0,"C1553779926",327483.72,432555.27,"0","0",2
297,"CASH_OUT",221000.84,"C2020744845",635,0,"C2120849051",246961.37,467962.2,"0","0",2
236,"CASH_OUT",391788.5,"C2019112217",0,0,"C1927120865",1534922.49,1926710.99,"0","0",2
139,"CASH_OUT",37397.02,"C1633950326",40343.81,2946.79,"C828995277",1083015.31,1120412.33,"0","0",2
161,"CASH_OUT",276365.16,"C607280112",0,0,"C1580190102",630507.34,906872.5,"0","0",2
255,"CASH_OUT",88219.2,"C16661027",78697.51,0,"C301397738",1445863.1,1534082.29,"0","0",2
130,"CASH_OUT",159421.84,"C680053384",15465,0,"C1257295169",0,159421.84,"0","0",2
8,"CASH_OUT",45187.29,"C1750107086",0,0,"C749013731",2007155.9,4369565.78,"0","0",2
375,"CASH_OUT",174324.61,"C1274751538",6093,0,"C1679286982",3132726.95,3307051.56,"0","0",2
306,"CASH_OUT",120831.76,"C18723914",0,0,"C1427405930",405954.23,526785.98,"0","0",2
21,"CASH_OUT",134479.41,"C659816388",104887,0,"C460499569",0,134479.41,"0","0",2
186,"CASH_OUT",345221.71,"C1906223752",0,0,"C169724136",1075240.65,1420462.36,"0","0",2
304,"CASH_OUT",97903.96,"C620966927",26458,0,"C931351405",0,97903.96,"0","0",2
15,"CASH_OUT",462127.91,"C1755193279",652879.97,190752.06,"C809440609",62807,1059258.47,"0","0",2
546,"CASH_OUT",105861.66,"C1809959933",42027,0,"C238689883",870426.39,976288.05,"0","0",2
35,"CASH_OUT",256452.91,"C45776932",542199.99,285747.07,"C1640890496",466283.98,722736.89,"0","0",2
210,"CASH_OUT",392194.6,"C133849812",0,0,"C1249737539",1694983.25,2087177.86,"0","0",2
209,"CASH_OUT",465230.08,"C2090968704",24061.8,0,"C1694591726",104202,569432.08,"0","0",2
332,"CASH_OUT",240520.15,"C1723110318",91835,0,"C1217753672",1078462.83,1318982.98,"0","0",2
594,"CASH_OUT",130287.73,"C705828467",103750,0,"C828619499",303522.75,433810.49,"0","0",2
226,"CASH_OUT",121812.21,"C868532194",13816,0,"C77088420",178411.2,300223.41,"0","0",2
134,"CASH_OUT",3642.64,"C1993922008",0,0,"C1229486773",10598.37,14241.01,"0","0",2
589,"CASH_OUT",119607.29,"C1415917365",40085,0,"C1149302822",1230443.18,1350050.46,"0","0",2
401,"CASH_OUT",251588.71,"C2003492017",55788,0,"C1661510963",755858.93,1007447.63,"0","0",2
327,"TRANSFER",6220302.93,"C1437585756",55,0,"C1245657457",0,6220302.93,"0","0",1
372,"CASH_OUT",97937.98,"C1409560541",65844,0,"C1128221641",261655.47,359593.44,"0","0",2
38,"CASH_OUT",88099.76,"C787023324",0,0,"C1810065387",286007.05,374106.81,"0","0",2
351,"CASH_OUT",110761.74,"C322964314",331861,221099.26,"C1271930326",1971374.89,2082136.63,"0","0",2
308,"CASH_OUT",165397.08,"C638066188",0,0,"C711532239",301783.49,467180.57,"0","0",2
187,"CASH_OUT",63679.57,"C862427933",60945,0,"C1601875596",495451.06,559130.62,"0","0",2
514,"CASH_OUT",58180.69,"C2121827870",16245,0,"C1071034843",133085.9,191266.59,"0","0",2
373,"CASH_OUT",157225.01,"C1158483891",16605,0,"C1992207010",150088.12,307313.13,"0","0",2
19,"CASH_OUT",158034.83,"C234973833",0,0,"C1041638599",419448.81,577483.63,"0","0",2
17,"TRANSFER",553804.13,"C1124791502",0,0,"C904765844",6173857.53,6802267.39,"0","0",1
211,"CASH_OUT",71296.01,"C754809029",458,0,"C1377409219",1059017.24,1130313.26,"0","0",2
280,"CASH_OUT",116064.84,"C1329192636",46939,0,"C370416887",505840.01,621904.85,"0","0",2
328,"CASH_OUT",166414.5,"C2012272280",10310,0,"C1860564020",0,166414.5,"0","0",2
22,"CASH_OUT",161047.47,"C595020695",26259,0,"C1180260341",435448.22,596495.7,"0","0",2
372,"TRANSFER",4496203.63,"C1747074639",0,0,"C1468318731",8345866.35,12842069.98,"0","0",1
138,"CASH_OUT",141330.67,"C267828027",0,0,"C1835017230",514706.17,656036.83,"0","0",2
44,"TRANSFER",1000635.16,"C1202487199",0,0,"C2031563133",5338051.19,6338686.34,"0","0",1
33,"CASH_OUT",309419.69,"C1668128592",0,0,"C1654951352",2192856.56,2502276.25,"0","0",2
403,"TRANSFER",637654.58,"C269263140",0,0,"C1878353135",1479151.89,2116806.47,"0","0",1
250,"CASH_OUT",321959.71,"C1539328521",0,0,"C257487885",2137524.36,2459484.07,"0","0",2
226,"CASH_OUT",411084.38,"C460788657",1432.57,0,"C999223592",1283827.06,1694911.44,"0","0",2
254,"CASH_OUT",284638.66,"C2127140112",201851.64,0,"C1075505435",3482822.64,3767461.3,"0","0",2
355,"CASH_OUT",205085.78,"C1881225500",92221,0,"C70766281",0,205085.78,"0","0",2
229,"CASH_OUT",2132.11,"C1912782601",0,0,"C424405343",686699.81,688831.92,"0","0",2
258,"CASH_OUT",396180.15,"C327630988",12145,0,"C446083396",1576581.03,1972761.19,"0","0",2
279,"CASH_OUT",126315.5,"C531790933",10919,0,"C2055218378",530716.41,657031.91,"0","0",2
405,"CASH_OUT",9259.22,"C1614906594",0,0,"C1368403060",195861.08,205120.3,"0","0",2
306,"CASH_OUT",481020.62,"C798816827",0,0,"C113924580",5547170.77,6028191.4,"0","0",2
136,"CASH_OUT",204387.07,"C1112661862",9953,0,"C1670154563",1139829.15,1344216.22,"0","0",2
45,"CASH_OUT",231251.96,"C1166318190",13254,0,"C724362318",1655099.68,1886351.64,"0","0",2
212,"CASH_OUT",152422.7,"C1084196725",1372,0,"C733898893",1037239.98,1189662.67,"0","0",2
382,"CASH_OUT",169675.22,"C749894698",0,0,"C1799401486",745058.02,914733.24,"0","0",2
8,"TRANSFER",1827965.87,"C443050639",370518.16,0,"C1856036778",6599424.12,13688613.94,"0","0",1
236,"CASH_OUT",6973.28,"C2127922963",34211,27237.72,"C1285714662",0,6973.28,"0","0",2
164,"CASH_OUT",161438.68,"C1746405608",91,0,"C1427586070",1010710.86,1172149.54,"0","0",2
275,"CASH_OUT",188557.63,"C504950089",75154.42,0,"C1130967656",518758.67,707316.3,"0","0",2
139,"CASH_OUT",151305.84,"C786480245",19281,0,"C1452148856",3179404.41,3330710.25,"0","0",2
37,"CASH_OUT",31205.88,"C384174049",1386,0,"C2005891825",498945.39,530151.27,"0","0",2
153,"CASH_OUT",178312.97,"C815871043",9518,0,"C778565029",8530.59,186843.56,"0","0",2
213,"CASH_OUT",179811.93,"C334232143",0,0,"C2104643507",1625016.2,1804828.13,"0","0",2
34,"CASH_OUT",32495.5,"C11052333",0,0,"C164339272",790716.54,823212.04,"0","0",2
131,"CASH_OUT",513603.95,"C1943455306",8592,0,"C462793960",480218.94,993822.89,"0","0",2
306,"CASH_OUT",276049.79,"C1230126756",1096,0,"C413297678",0,276049.79,"0","0",2
304,"TRANSFER",1e+07,"C1618447435",14163,0,"C1021040088",194947.94,10276554.87,"0","0",1
350,"CASH_OUT",59429.99,"C612486986",0,0,"C653578886",87484.19,146914.19,"0","0",2
15,"CASH_OUT",215711.15,"C1073773721",40919.01,0,"C2113079286",627133.7,842844.84,"0","0",2
236,"CASH_OUT",103078.08,"C1292987052",352612,249533.92,"C1667939187",0,103078.08,"0","0",2
422,"CASH_OUT",39198.23,"C65321711",0,0,"C2133260750",5885581.84,5924780.07,"0","0",2
253,"CASH_OUT",104890.54,"C1702152045",0,0,"C346806994",291546.4,396436.94,"0","0",2
328,"TRANSFER",122932.14,"C1113413944",568594.25,445662.12,"C126069147",233284.24,356216.38,"0","0",1
33,"CASH_OUT",49836.69,"C929001070",303331,253494.31,"C429781695",2600471.05,2650307.75,"0","0",2
399,"CASH_OUT",420966.41,"C350907431",41380,0,"C1786714875",130691.67,551658.09,"0","0",2
188,"TRANSFER",94672.07,"C980310077",0,0,"C243773315",1578689.74,1684539.17,"0","0",1
13,"CASH_OUT",504937.97,"C1965182935",120474,0,"C1271057169",2242633.34,4115904.06,"0","0",2
394,"CASH_OUT",89328.3,"C1087836550",1314,0,"C918341438",4782503.32,4871831.62,"0","0",2
592,"CASH_OUT",205222.6,"C1948667603",43197,0,"C1410588880",0,205222.6,"0","0",2
429,"CASH_OUT",215406.34,"C1710588369",42305,0,"C215387112",0,215406.34,"0","0",2
202,"TRANSFER",656704.73,"C2077405304",20129,0,"C625380797",404025.69,1060730.42,"0","0",1
162,"CASH_OUT",396955.65,"C173030093",0,0,"C1290475436",449930.31,846885.96,"0","0",2
306,"CASH_OUT",552633.42,"C808552597",436,0,"C1597625104",198950.37,751583.79,"0","0",2
34,"CASH_OUT",323698,"C111464169",106923,0,"C1966473805",2390281.02,3362826.84,"0","0",2
253,"CASH_OUT",38575.61,"C1309058465",0,0,"C814043660",60500.25,99075.87,"0","0",2
210,"CASH_OUT",94392.97,"C417568856",0,0,"C2055942621",152474.88,246867.85,"0","0",2
189,"CASH_OUT",210067.86,"C1705287988",0,0,"C1018765",2415569.76,2625637.62,"0","0",2
158,"CASH_OUT",197332.26,"C612058677",24829,0,"C2031050346",63130.87,260463.13,"0","0",2
301,"CASH_OUT",48134.23,"C2068839168",37996,0,"C1564931235",9098254.82,9146389.05,"0","0",2
275,"CASH_OUT",60796.39,"C2071371638",0,0,"C1204785828",76389.02,137185.41,"0","0",2
13,"CASH_OUT",85942.68,"C1069819675",29739,0,"C113186893",0,85942.68,"0","0",2
162,"CASH_OUT",52584.71,"C1529770587",15395,0,"C879971920",46137.15,98721.86,"0","0",2
12,"CASH_OUT",240420.18,"C614846444",0,0,"C1378215782",615439.19,1417296.33,"0","0",2
330,"CASH_OUT",43796.01,"C1129882589",0,0,"C597310692",236344.95,280140.96,"0","0",2
227,"CASH_OUT",169223.91,"C114496421",63825,0,"C1293065777",59796.18,229020.09,"0","0",2
157,"CASH_OUT",463507.32,"C560881341",267,0,"C1691925141",57540.57,521047.89,"0","0",2
34,"CASH_OUT",186763.28,"C1549689385",21463,0,"C1498425867",74922.44,57032.61,"0","0",2
18,"CASH_OUT",84929.97,"C1085655543",20662,0,"C1363504147",5598481.18,5683411.16,"0","0",2
162,"CASH_OUT",214996.05,"C932170191",0,0,"C955262231",336541.28,551537.33,"0","0",2
9,"CASH_OUT",117495.94,"C875612898",22887,0,"C859964315",101510,0,"0","0",2
323,"CASH_OUT",128718.47,"C1424672308",101121,0,"C1638017725",217544.67,346263.15,"0","0",2
588,"CASH_OUT",71474.94,"C1357259703",0,0,"C706368270",398429.14,469904.08,"0","0",2
161,"TRANSFER",124370.37,"C1140913448",0,0,"C291777851",1059426.55,1183796.92,"0","0",1
258,"CASH_OUT",218235.41,"C78013735",0,0,"C522638471",613691.94,831927.35,"0","0",2
163,"TRANSFER",977276.67,"C1303405631",0,0,"C1804871141",1434282.73,2381358.47,"0","0",1
492,"CASH_OUT",161851.29,"C1898215318",29006,0,"C1782641757",0,161851.29,"0","0",2
161,"TRANSFER",200483.99,"C1236313573",0,0,"C2041613565",1331835,1532318.98,"0","0",1
230,"CASH_OUT",266953.17,"C419436336",0,0,"C1742853976",1028670.03,1295623.2,"0","0",2
380,"CASH_OUT",33665.27,"C1747488225",70427,36761.73,"C1939959070",0,33665.27,"0","0",2
184,"TRANSFER",815396.42,"C1301299648",0,0,"C1373970969",3788171.71,4603568.12,"0","0",1
177,"CASH_OUT",452135.83,"C1527105992",256219,0,"C986684276",896105.62,1348241.45,"0","0",2
206,"CASH_OUT",175663.87,"C2087749932",1446.42,0,"C1268803478",471028.14,646692.01,"0","0",2
351,"CASH_OUT",11691.32,"C257864248",0,0,"C866422217",256142.85,267834.17,"0","0",2
238,"CASH_OUT",98966.5,"C121169137",59382,0,"C1715388268",1610747.61,1709714.12,"0","0",2
130,"CASH_OUT",157647.97,"C1734285487",40219,0,"C37400436",116355.41,521305.85,"0","0",2
250,"TRANSFER",1564944.45,"C608097026",47613,0,"C133848207",52492.48,1617436.93,"0","0",1
254,"CASH_OUT",164276.68,"C139220741",7670,0,"C848932461",30710.49,194987.17,"0","0",2
332,"CASH_OUT",160783.02,"C429436652",66692.53,0,"C629694228",446323.52,607106.53,"0","0",2
203,"CASH_OUT",274290.11,"C1811781167",372,0,"C1672164203",2575517.45,2849807.56,"0","0",2
209,"CASH_OUT",154893.39,"C1007040633",0,0,"C1975514123",1048229.96,1203123.35,"0","0",2
201,"CASH_OUT",357363.28,"C1192167938",38432,0,"C2066171150",84826.85,442190.13,"0","0",2
160,"CASH_OUT",40739.27,"C1434950407",0,0,"C1466624481",6586329.53,6627068.79,"0","0",2
228,"TRANSFER",742090.78,"C1168959319",0,0,"C491001071",3144504.69,3886595.47,"0","0",1
496,"CASH_OUT",248289.89,"C1972813930",0,0,"C1716659710",3442618.07,3690907.96,"0","0",2
379,"TRANSFER",656361.49,"C246224649",67877.24,0,"C435391080",1526153.3,2182514.79,"0","0",1
321,"CASH_OUT",189260.16,"C704775706",0,0,"C1360829079",380375.04,569635.2,"0","0",2
94,"CASH_OUT",136828.52,"C1513425557",0,0,"C116498072",228128.51,364957.03,"0","0",2
177,"CASH_OUT",190312.66,"C343645870",0,0,"C1794508923",841142.07,1031454.73,"0","0",2
595,"CASH_OUT",162004.58,"C82596912",0,0,"C1405325375",4039611.58,4201616.16,"0","0",2
263,"TRANSFER",867429.56,"C1656963011",0,0,"C332391051",4352521.54,5219951.1,"0","0",1
178,"CASH_OUT",8977.74,"C1369457643",877,0,"C650084725",855843.76,864821.5,"0","0",2
134,"CASH_OUT",42528.78,"C1174234714",0,0,"C1613809895",964946.81,1007475.59,"0","0",2
227,"CASH_OUT",111554.03,"C762841068",15714,0,"C1156708337",1514920.49,1626474.51,"0","0",2
352,"CASH_OUT",312478.56,"C541641203",17286,0,"C1493385962",0,312478.56,"0","0",2
355,"CASH_OUT",32620.77,"C649589986",48000,15379.23,"C694316129",1665279.44,1697900.21,"0","0",2
234,"CASH_OUT",288670.22,"C28684569",8062,0,"C766209429",7485532.28,7774202.51,"0","0",2
164,"TRANSFER",557869.88,"C1296080841",0,0,"C256933131",988415.85,1546285.73,"0","0",1
140,"CASH_OUT",317498.5,"C561716359",88160,0,"C1437514726",0,317498.5,"0","0",2
202,"CASH_OUT",204058.26,"C1975681608",219901.81,15843.55,"C1685246419",226599.68,430657.94,"0","0",2
298,"CASH_OUT",428493.49,"C668046743",6624,0,"C2141394487",572523.48,1001016.97,"0","0",2
189,"CASH_OUT",13720.08,"C146827866",32642,18921.92,"C1349336720",139694.51,153414.59,"0","0",2
254,"CASH_OUT",37322.23,"C951965414",1923,0,"C2084597639",231757.59,269079.82,"0","0",2
328,"CASH_OUT",328416.58,"C2042652495",7041,0,"C802193238",416035.26,744451.83,"0","0",2
255,"CASH_OUT",139529.14,"C1338240489",0,0,"C956767569",3876510.55,4016039.69,"0","0",2
42,"CASH_OUT",9096.72,"C159799304",0,0,"C277356761",117082.95,126179.68,"0","0",2
670,"CASH_OUT",36408.65,"C1309918878",0,0,"C1348335019",136702.04,173110.69,"0","0",2
283,"CASH_OUT",100298.93,"C729207212",31282,0,"C1860096559",0,100298.93,"0","0",2
302,"CASH_OUT",6667.81,"C1143061055",0,0,"C919450989",5644812.28,5651480.09,"0","0",2
20,"CASH_OUT",331209.2,"C1899759217",0,0,"C1941011269",954044.12,1285253.32,"0","0",2
426,"CASH_OUT",213128.2,"C1643285116",0,0,"C487998806",994872.48,1208000.69,"0","0",2
162,"CASH_OUT",56303.47,"C231432694",0,0,"C121404705",3831986.9,4032014.65,"0","0",2
20,"TRANSFER",535741.77,"C590192956",0,0,"C1306228515",4148934.38,4684676.16,"0","0",1
306,"CASH_OUT",236339.38,"C1230822829",0,0,"C1636786811",128807865.18,129044204.56,"0","0",2
254,"CASH_OUT",215728.43,"C569401639",759,0,"C665569219",2404941.75,2620670.18,"0","0",2
43,"TRANSFER",487862.23,"C948562298",21445,0,"C1644217860",195801.59,683663.82,"0","0",1
324,"CASH_OUT",184059.79,"C1019996280",14818,0,"C373561039",146869.29,330929.07,"0","0",2
12,"CASH_OUT",179484.88,"C114825476",89,0,"C820422676",3225461.56,3404946.44,"0","0",2
306,"CASH_OUT",144765.1,"C666907221",0,0,"C145572588",892114.06,1036879.16,"0","0",2
531,"CASH_OUT",37127.26,"C1139439687",2258,0,"C724045113",4539148.65,4576275.9,"0","0",2
17,"TRANSFER",167194.99,"C33220877",0,0,"C116499352",790469.37,957664.36,"0","0",1
212,"CASH_OUT",258733.56,"C114396513",0,0,"C1383996884",472495.26,731228.82,"0","0",2
204,"CASH_OUT",205266.19,"C141615791",0,0,"C699596717",411212.38,616478.57,"0","0",2
186,"CASH_OUT",243019.76,"C222903717",100314,0,"C1333667098",0,243019.76,"0","0",2
190,"CASH_OUT",160557.39,"C865923347",0,0,"C166609302",957170.77,1117728.16,"0","0",2
21,"TRANSFER",196601.28,"C530521613",39761,0,"C214472556",0,196601.28,"0","0",1
9,"CASH_OUT",143485.53,"C562850595",0,0,"C381390837",2032685.67,3886893.37,"0","0",2
335,"CASH_OUT",102500.3,"C993380791",57327.96,0,"C2139353512",304258.02,406758.32,"0","0",2
285,"CASH_OUT",139176.07,"C798259653",551,0,"C1968505845",474427.2,613603.27,"0","0",2
158,"CASH_OUT",45988.4,"C17945636",0,0,"C1486154786",53890.44,99878.85,"0","0",2
346,"CASH_OUT",270779.57,"C1926103261",4004,0,"C1347582416",201389.43,472169,"0","0",2
330,"CASH_OUT",26787.92,"C2123440240",21420,0,"C236722503",62930.17,89718.09,"0","0",2
225,"CASH_OUT",307364.29,"C1826515314",0,0,"C582969450",1380224.55,1687588.84,"0","0",2
13,"CASH_OUT",178986.83,"C1203688690",0,0,"C1269605689",1963489.23,2142476.06,"0","0",2
404,"CASH_OUT",452772.38,"C1929053712",0,0,"C1185984980",1331173.45,1783945.82,"0","0",2
182,"CASH_OUT",110822.97,"C24875717",0,0,"C75217213",227527.94,338350.92,"0","0",2
231,"CASH_OUT",22672.13,"C1142416297",0,0,"C891237223",309023.63,331695.75,"0","0",2
164,"CASH_OUT",4001.85,"C594421703",0,0,"C670206434",327718.03,331719.88,"0","0",2
578,"CASH_OUT",82446.31,"C1698263437",0,0,"C963187278",201063.36,283509.67,"0","0",2
33,"CASH_OUT",58893.21,"C1592558693",23291,0,"C23538972",516055.91,574949.12,"0","0",2
331,"TRANSFER",900941.7,"C1360733444",0,0,"C1180846116",1099877.6,2000819.3,"0","0",1
238,"CASH_OUT",83035.46,"C953139468",0,0,"C997669736",1262197.69,1345233.15,"0","0",2
394,"TRANSFER",2573286.26,"C2089999416",11126,0,"C1543177756",18317.19,2591603.46,"0","0",1
330,"CASH_OUT",187023.94,"C499412944",82364.15,0,"C291101003",1225238.77,1412262.71,"0","0",2
303,"TRANSFER",331749.24,"C2110873603",0,0,"C760040304",918842.41,1250591.66,"0","0",1
160,"TRANSFER",907320.99,"C853031702",286082.62,0,"C1541873528",3067143.96,3991341.03,"0","0",1
184,"TRANSFER",745392.51,"C344301350",2082,0,"C895620366",0,745392.51,"0","0",1
16,"CASH_OUT",353134.05,"C1056441129",0,0,"C1552929825",2881136.01,3234270.06,"0","0",2
181,"TRANSFER",654184.51,"C333880811",0,0,"C228669487",1590781.69,2028323.63,"0","0",1
395,"CASH_OUT",624697.1,"C1553263772",72765,0,"C393947373",2286475.93,2911173.04,"0","0",2
232,"CASH_OUT",507600.48,"C520815573",12414,0,"C1645915748",0,507600.48,"0","0",2
19,"CASH_OUT",49439.08,"C468984396",51608,2168.92,"C175457837",1036213.32,1085728.86,"0","0",2
283,"CASH_OUT",227374.74,"C2070493620",3895,0,"C1553692847",0,227374.74,"0","0",2
681,"CASH_OUT",36120.53,"C1605325026",0,0,"C974831171",699897.26,736017.79,"0","0",2
10,"CASH_OUT",146690.5,"C211048076",989087.1,842396.6,"C1761324386",3842843.78,3989534.27,"0","0",2
205,"CASH_OUT",174632.65,"C1994512977",16511,0,"C1709647230",0,174632.65,"0","0",2
161,"CASH_OUT",119575.42,"C1441958061",32491,0,"C273928027",320657.64,440233.06,"0","0",2
213,"CASH_OUT",72935.87,"C439428083",0,0,"C714584748",1172615.74,1245551.61,"0","0",2
226,"CASH_OUT",30447.34,"C1709784482",502061,471613.66,"C579662726",3025234.03,3055681.37,"0","0",2
378,"CASH_OUT",182363.34,"C1244739484",44475.02,0,"C1987753955",3849153.65,4031516.99,"0","0",2
395,"TRANSFER",2554850.53,"C320736773",0,0,"C2069737812",19301088.38,21855938.91,"0","0",1
93,"TRANSFER",243471.31,"C499455384",0,0,"C1350764838",3090154.12,3333625.44,"0","0",1
283,"CASH_OUT",79312.27,"C179042008",0,0,"C749425091",5669846.92,5749159.19,"0","0",2
37,"CASH_OUT",14936.16,"C1519498613",43984,29047.84,"C2144591879",455332.18,470268.34,"0","0",2
379,"CASH_OUT",54968.12,"C2098530782",278,0,"C1157752892",0,54968.12,"0","0",2
